design_id,style,sigma_km,min_pairwise_separation_km,s1_x_km,s1_y_km,s2_x_km,s2_y_km,s3_x_km,s3_y_km,s4_x_km,s4_y_km
design_000162,support_random,200.0,262.940772931947,830.0053563094924,271.85922134045614,391.23720416204173,-241.84953464672247,72.1607750805467,-183.20327929518683,185.076392042746,54.258114443028234
design_000163,support_random,200.0,349.9846226550806,970.481355846634,235.60904493543714,538.1499710285215,-468.72392003609247,480.1585283530012,354.2916422179801,183.93866355370622,167.89682524790837
design_000164,support_random,200.0,348.9200675183823,1048.0332290267331,45.099954477185356,1356.2265406569184,208.691201747484,575.3540072897209,418.81858631449666,-81.48264431796599,-152.3951556711333
design_000165,support_random,200.0,525.3161496284432,1626.3440655011618,267.2767961483214,980.8666581207777,338.6516167707198,-92.01990446665906,-143.01157918370436,160.97228898268676,317.3708782515695
design_000166,support_random,200.0,276.5662073675194,660.3728722078413,43.54721310364484,1528.1065963794192,348.5533910846642,1546.2387663308664,72.5822123893056,124.54754551381535,-742.8577191858737
design_000167,support_random,200.0,443.2932188757626,-169.35182414874316,-464.9844498265787,1298.1452405374143,131.03037327659337,388.22113032634394,-215.9412568944557,855.0272608218378,143.493677574436
design_000168,support_random,200.0,315.1006543170911,497.6346447929642,74.27204688665307,812.8809099337667,166.77699039451693,1352.4079255894355,1.4587350520240818,186.68528134892196,125.25160872082229
design_000169,support_random,200.0,294.5445144517929,638.4671633307859,41.4378773196498,1490.5373898606585,63.5267918721476,930.8758719014394,76.84434771257456,319.90815804807886,-328.40721630692656
design_000170,support_random,200.0,449.5428469483126,306.0352618587329,-489.8447069753083,327.16835794131293,28.18986933452325,103.88503678446949,418.3607674491365,-207.13930669713977,-30.54894642585448
design_000171,support_random,200.0,401.7840665058878,-53.31720838841308,-374.3798092037546,-88.78968855022119,25.835307013983766,1345.3210677706568,-245.64161063093465,959.5570037686642,385.450266992233
design_000172,support_random,200.0,394.7194787342429,106.19658659129522,-143.19257883437223,158.9839100175834,247.98125129453717,-375.79082528781214,178.47983108723741,1711.5917902616068,-13.411837795817817
design_000173,support_random,200.0,535.9128598151041,1575.5534866880216,648.5873727060831,363.6876078917883,213.75905120700295,-372.0698504420315,203.77603744529668,1297.0238266995561,190.7404312268228
design_000174,support_random,200.0,474.03297228998804,1087.714415571335,85.8904234045156,-332.02286217306585,60.70163108152458,1477.502186806075,360.67253126867894,817.7707787323976,475.55398565822253
design_000175,support_random,200.0,486.41251214182114,1240.8212150423635,49.0410023096293,146.45090822582995,163.10694192555192,301.20077779687176,-298.0325270378658,1741.34418959873,10.94460706206859
design_000176,support_random,200.0,374.51231235436023,1664.2484029345344,164.30507409876697,432.250224939445,146.890045285305,-196.27368220252734,241.84181674730502,24.456345763429365,-60.71020664562789
design_000177,support_random,200.0,279.89273943396546,1280.5981063055417,266.7503955885036,161.29020408780417,-158.2707936121292,-360.8743652220249,-480.470029318762,250.984354704093,106.86106968059572
design_000178,support_random,200.0,335.2622136845302,454.1649087768967,413.78353358187064,-20.416004085823637,244.00503076570274,786.8642138807885,235.8472184703229,259.2059829555443,59.039368309968495
design_000179,support_random,200.0,616.7305311878183,679.2540235014296,-585.7644416768795,1454.8818607641442,362.4185331393162,774.1635030422849,455.3276236573294,327.6549103668331,-79.0745841287204
design_000180,support_random,200.0,310.48804378873524,228.1426978626795,-236.36062049701138,50.58691122362194,18.348562625115253,-404.0177342754328,-30.472994314863964,-142.07340110908413,309.8269335180285
design_000181,support_random,200.0,278.94872719765425,-111.00154464536675,-384.419222331888,228.08970551956838,82.01670319063192,1460.383230288386,466.81911886728176,12.460490869221239,258.9812030047637
design_000182,support_random,200.0,453.7553976869284,1325.7260636824508,88.44443653639964,750.7603741753419,28.930197576159372,340.27419049782225,222.30820547749266,-166.23851650547948,-184.48218420037546
design_000183,support_random,200.0,388.0335927226986,218.3238339101391,-123.35884332902265,1699.311779315417,57.36347181609584,1312.4524892708912,27.197948655862167,1312.41900618739,448.54339833888025
design_000184,support_random,200.0,355.8880569803905,-84.66789407047023,185.72791373734321,847.2147696331856,62.511059733857564,495.20395592435443,114.90090735077877,1192.969233225059,489.974825621734
design_000185,support_random,200.0,352.28984033987837,1140.8123631697351,63.301377438374615,-42.325695342692185,73.90288312715776,286.3097016152506,-382.4955704700281,290.0375534170936,190.70529098135293
design_000186,support_random,200.0,274.9135616056034,375.6550363525842,-44.731713281247,9.005676686734091,-78.51381011450043,1053.3543935584169,310.2778572535912,-27.661000606285917,193.94356477369638
design_000187,support_random,200.0,267.87761136373587,-170.79375429622968,245.23761995442365,-280.6840961247134,-440.6202529408441,1118.443274291884,361.8396527533067,-270.4823268868378,-3.3998735271262035
design_000188,support_random,200.0,695.7913235332554,1391.6297810165393,-398.9577353838275,164.6536975572751,240.48936951838726,1592.0146590372701,296.7380587938328,909.608935635277,160.91466400353215
design_000189,support_random,200.0,373.22223478947944,-284.5728947951063,325.7261270795903,472.97236165594603,178.343677741718,503.18576443506356,-193.65361637983892,-285.2189468570282,-522.7447877424149
design_000190,support_random,200.0,404.49955461107385,139.83295151366215,64.39071952934931,-190.14425966704732,-419.49146707248565,590.2669905302453,123.2637166072128,214.20108762308294,-408.3232171925322
design_000191,support_random,200.0,316.3253854745284,-200.68425060066542,-188.14332961363854,1405.0558501310638,20.871068000107186,1265.1575278272649,410.87012611771434,66.73233395646575,-19.175522622461443
design_000192,support_random,200.0,376.8121070798108,641.2179588404421,141.0264204615432,-345.08453387650457,-268.0953235655889,16.26785093774626,-374.9214347509183,174.07206558205596,84.68499759525552
design_000193,support_random,200.0,333.97653750045504,1250.1368287167886,36.985389723567536,484.37031341792175,378.7258957544207,782.9244851659654,36.700155384406386,595.9700176411934,-240.0458557400935
design_000194,support_random,200.0,260.21910280339847,151.32631054711527,-546.554891507986,-200.4479015210262,163.33408888701535,-103.61357989601395,-598.7049991267716,132.43511981912042,171.26997802622256
design_000195,support_random,200.0,388.2517313245632,969.3001718479645,32.04989401694726,987.6703183314006,419.8667897225082,1301.9116635196751,654.3020017009212,76.15733082303102,8.896836130187285
design_000196,support_random,200.0,419.9252057072302,1533.5263751856262,-216.6676773831087,-90.23317202818993,163.84209494090354,831.7128467475833,186.9293903446848,432.99570190956194,318.6936373940111
design_000197,support_random,200.0,704.0842742634202,466.62566072198956,213.6451881974331,2006.4405234338672,239.93356383845708,1309.150213414733,41.740414069791534,1498.520192503389,727.5313516641613
design_000198,support_random,200.0,275.3490950893381,173.14970526816617,-25.194861235828995,1532.9646372108832,525.623610017199,1474.9559627248932,209.69174235777737,1251.323224788619,370.33271686192757
design_000199,support_random,200.0,299.73204838420503,75.66198617805875,159.58248397821586,1769.269798648057,130.73424919255797,-135.00196827381376,-208.6544794946912,-257.9739657919986,64.6899710708525
design_000200,support_random,200.0,323.43606690577684,702.737517478364,218.66967116518967,355.77175676865664,464.15301115350655,1765.706468935616,208.72278909973414,1022.0186916288917,166.9935528073005
design_000201,support_random,200.0,449.0431322387621,238.31091929380418,3.680088031495373,-341.9529775888115,140.49597435640058,697.0895955814466,-220.44080173843994,47.331171946794726,-402.7266918259165
design_000202,support_random,200.0,377.26879699192614,1247.7277553792178,367.4996353370821,1113.5954446087608,-62.25839160818901,740.7128798364506,-4.896923072602348,-35.600961015422556,-258.40766338606807
design_000203,support_random,200.0,301.1698901128158,508.71789437199516,204.00138760694603,-89.55534142285273,-35.55301358946217,208.36913043523597,181.77701557472784,869.0340711711406,289.03465075657493
design_000204,support_random,200.0,438.4460464053548,925.0268981252244,54.06360626766437,-267.0729173975523,-237.26739957627552,940.2259916261837,492.24612892829686,-154.42406616005815,286.51601574192955
design_000205,support_random,200.0,417.27687279361163,1297.963156542859,262.13397847378343,798.02972259143,49.53805907021436,641.1548135214219,-337.1274959934513,135.7734909125428,-167.4696576930724
design_000206,support_random,200.0,373.1577725255302,623.8152817989654,-22.33079700813829,-111.0058878600808,-350.3009870021269,246.008386029711,-241.7305884804301,1092.8833809593812,-29.03747976629593
design_000207,support_random,200.0,262.71306233978004,116.82942623940622,-218.99304639101683,1690.1157913013096,240.07909469530466,1526.8795042878126,586.8802138281565,378.47502013107083,-195.33429914981073
design_000208,support_random,200.0,254.39769916191707,1391.1241800526168,97.77394909078228,-12.601915923645102,212.2070084937808,216.07504340163774,100.73935573020908,-320.04578937299016,170.61094805618313
design_000209,support_random,200.0,379.0766291545213,258.6283609705949,132.52877360853037,330.0243004502664,-239.76373316130721,1921.8888812515625,214.96729331931513,-93.32114027828288,-324.99590169376006
design_000210,support_random,200.0,551.1046320801851,885.3962269475765,-40.007758978273245,1498.7135695508166,558.4086958725247,-222.31699617819189,-229.82583550290244,338.8230185947582,-110.53465747198851
design_000211,support_random,200.0,486.1046871952892,74.14516674148159,-58.23895064751612,1253.4355686778329,364.5918349344756,-93.7697777640851,-514.4213027008616,348.54114394732295,385.76179223845907
design_000212,support_random,200.0,425.8520996036801,481.49116796459634,-18.060866769061853,189.65721626552943,432.04412777767135,-52.3609368411682,-31.05639090961745,-346.73853476185377,-338.77678441532885
design_000213,support_random,200.0,270.4275181619079,172.2535759460133,-105.18511204709733,993.8705260835785,327.56729490406235,363.62381527396224,-296.2570201832035,713.6728147517761,267.24505821957786
design_000214,support_random,200.0,310.4753439790521,-361.23928259209197,-35.08951657063221,821.2991570737393,191.68803320371717,1635.600069259166,-393.3391212511657,-305.7237781857057,270.38219732349455
design_000215,support_random,200.0,456.1043667913741,-491.20336787414516,-614.3814313647158,480.72800755788535,191.16485913891202,-48.00659724587334,164.45068403805573,340.5518472003284,-242.86490651498042
design_000216,support_random,200.0,284.71200959320146,520.0520758159645,179.78145994183757,1276.6655593952084,193.87601217529402,135.26474410132448,91.66361422942292,26.937949164558333,-171.6351398605406
design_000217,support_random,200.0,348.25533984922845,-223.4153258119463,212.66059158151455,-99.39363307120914,-112.76282715663308,238.8558444334447,-11.058633922838464,1523.3875821354359,702.854844230822
design_000218,support_random,200.0,285.6921006320119,517.5133668729543,190.0646657115374,-68.93096273541235,-102.24729048609731,802.1730976831662,165.79917543029092,346.0203456183288,-337.6529796634454
design_000219,support_random,200.0,646.5224827845108,144.59212128094674,199.04191591980157,-147.28159365616432,-405.6254388005881,614.1196446902383,-245.40743497069667,1092.6843139530297,512.4210990284114
design_000220,support_random,200.0,268.0101008182446,178.72034865676255,-8.862193717952577,2097.750903481203,405.86122190197096,83.15653821321995,241.53144093380186,-362.23112735496215,-773.0669858508861
design_000221,longitudinal_stratified,200.0,329.6947373074694,-286.41762424208576,-89.54540908286987,23.791159220818713,-201.21066988812703,478.25707882138755,306.1883396410537,1177.457965744285,196.55080017737006
design_000222,longitudinal_stratified,200.0,455.5916577751432,-150.24352263395076,-535.8809781943629,7.711279408873963,37.69573579783611,461.06456220401276,278.8170451375899,907.1060080742924,186.0227177233907
design_000223,longitudinal_stratified,200.0,575.122363659737,-545.9633210990346,-316.9275643204888,-55.08453803436943,-17.254820283737786,515.7804360224798,195.71429937042984,1218.0893151895941,270.9222839337147
design_000224,longitudinal_stratified,200.0,286.79430023002,-335.24633210828813,212.04638806366634,91.98709985213287,-184.59232488875682,364.84923155971535,-96.29041254015158,907.387441573033,246.06727851970925
design_000225,longitudinal_stratified,200.0,526.8253031808704,-79.0377005787745,-117.48696891999721,305.42210576252387,-484.26870832419235,571.9752750318379,290.9053166950662,1078.927521607233,434.23821509517404
design_000226,longitudinal_stratified,200.0,350.8412213491425,-2.0937003702553127,34.0926407486893,85.94930070108038,-305.5218356213718,268.58498656461626,259.67376726602464,857.1174614157627,267.61638081800714
design_000227,longitudinal_stratified,200.0,438.64079022853133,-228.63769912687246,-324.48035104888436,212.29187739655907,-306.55764781328946,372.3218188733915,281.8330690550018,807.642757357101,227.96820694645425
design_000228,longitudinal_stratified,200.0,363.4189683979337,41.38391034021787,332.75482737133467,188.00165536134534,-42.20042263654889,402.669119342502,251.0421842597157,1684.8868244504235,176.82057019291437
design_000229,longitudinal_stratified,200.0,580.2991718143592,-528.6353837958758,222.38779525266978,82.00739622728744,-467.366752508755,567.070106780199,187.32661035500604,1047.3648297532332,-138.34823959918913
design_000230,longitudinal_stratified,200.0,419.533762894175,-296.1794941963314,-353.59081207138934,77.95869370340702,-543.4043905194179,515.0844560297506,111.64523853016752,1230.5097067585918,193.90262493762367
design_000231,longitudinal_stratified,200.0,254.14890127605116,-52.4083553069881,99.40460090478487,111.23231114677827,-110.0159663515388,763.3154204269686,118.2653924781925,981.8559948232206,248.0023623918614
design_000232,longitudinal_stratified,200.0,505.86739872334584,-417.9817937077812,-431.29783805922466,72.90861715754173,-309.11588517092366,400.98635744753585,215.4874585862411,1839.0962290445711,550.5062306299437
design_000233,longitudinal_stratified,200.0,253.19361365094449,-3.8073364741243694,189.2175898697454,59.824931135356856,-55.84962644549149,466.2504871176711,0.747784023907073,1902.6157154327334,-26.425403922460546
design_000234,longitudinal_stratified,200.0,443.8038213316584,-46.652408544693536,123.82353153080815,106.55905186124713,-292.69547191184563,572.7883388354294,433.445735386363,1029.796176235432,203.87324291937387
design_000235,longitudinal_stratified,200.0,334.3845799297783,-59.80704604716964,-274.7122330221834,265.20704658176015,-12.045450523247567,568.9753780539237,127.73240211955158,1133.7678351962504,92.43659885522315
design_000236,longitudinal_stratified,200.0,263.9980478415421,-65.4592234441387,106.8934112705307,171.19171383133093,-49.270831914945376,387.3996105079552,102.21882013698627,1012.161397725287,34.83464130890772
design_000237,longitudinal_stratified,200.0,349.7554045589782,-396.4385893669429,-278.7570802550287,201.59861797071304,198.59828058286232,541.9019098739459,279.3603542191776,1630.3696678325648,367.8279506448389
design_000238,longitudinal_stratified,200.0,254.48057947996767,-467.4208739781034,45.60175040651903,262.75153299380185,339.2437115735757,431.54999757935906,148.8035800728373,905.5171339384586,212.54513967728852
design_000239,longitudinal_stratified,200.0,332.67377996885926,80.8025920502674,116.71714711289712,404.01372759708477,37.936402401350584,655.2206844355501,332.3411598276366,1414.5976296953536,376.7511037633043
design_000240,longitudinal_stratified,200.0,381.97503696583556,-19.32096848585911,-325.17864662931544,180.74865552459462,3.163708789660994,550.2046604349783,100.1543748390802,1176.6283291398372,164.720998575862
design_000241,longitudinal_stratified,200.0,532.3772150228384,-135.47353120696079,-583.5819018868308,114.50726643447253,-22.465061161415207,550.7435029118179,282.6962815075983,1146.5461928244474,27.03838938612812
design_000242,longitudinal_stratified,200.0,330.5023515341065,-237.92045811674996,318.3928548608253,249.96487178924625,-43.63602082578667,538.7125052339509,117.16388138082708,1048.4917128420789,10.08694900437498
design_000243,longitudinal_stratified,200.0,423.04933660135686,-249.89648902158405,47.48489729250965,169.822368680829,-5.4945486071001906,589.6361753235825,-154.60085071290524,1517.9739283257206,299.0500471948702
design_000244,longitudinal_stratified,200.0,257.67626338433166,106.51940437914844,169.46217514851395,53.59359969813504,-424.5305825442281,340.2658716758234,277.9040754363451,874.2681103360459,273.72749054679673
design_000245,longitudinal_stratified,200.0,329.02071994944913,-129.62839698127434,-180.73211045656342,169.82666246184382,-332.3880223294057,418.0014908344374,25.074689057087646,704.9489925867658,186.0584316963719
design_000246,longitudinal_stratified,200.0,251.46732017335106,-190.6073786621812,-185.98120179630732,150.14677701883238,-171.89753632323036,574.1702575817952,322.1117635536685,583.6670197976434,70.82383184467797
design_000247,longitudinal_stratified,200.0,402.12823541538074,12.722852919580042,258.3358203041598,133.88579091609415,-176.449934760344,499.9952821623815,-10.104035689544688,1482.2670263286589,360.64671198828046
design_000248,longitudinal_stratified,200.0,323.8457485466941,-24.403384033114015,218.24461654222335,321.6254516756304,211.47965087608463,608.7667501617294,61.72670915043562,869.2735549612502,366.7207412954454
design_000249,longitudinal_stratified,200.0,474.21442599187765,25.29454490278691,-89.03389188099386,150.91068609071033,368.24054091824075,480.10431087062307,-325.45564124885016,942.1960185034666,234.30096326414218
design_000250,longitudinal_stratified,200.0,333.6752648464111,-229.56294212106204,-404.0096108236571,4.588607381277953,220.12908001810916,326.6874820271262,307.2582790400257,1520.229824279182,42.70066766281728
design_000251,longitudinal_stratified,200.0,403.9701736210982,-49.88499779949579,-30.641900873624515,182.66391002069798,-367.3281151496363,579.0660904073804,-289.5000189366087,1301.3561839106458,318.11026425667654
design_000252,longitudinal_stratified,200.0,348.0719646947903,-131.15954531877838,56.002702937070744,144.7991075239547,-156.13148697043877,357.004114128309,163.90771123128326,933.0208251844628,120.86421945895759
design_000253,longitudinal_stratified,200.0,329.1719409081203,-90.44748213528281,-592.6090057087767,212.97128155283485,-286.9914272732273,272.22066353940255,36.80430681761709,908.5025584171599,97.68413362646162
design_000254,longitudinal_stratified,200.0,375.76804479514885,-3.012392845097068,29.004917049388617,182.33115139395082,-391.4646717456191,366.99929893145486,-36.51585399173192,1903.7910091968372,222.00209324937998
design_000255,longitudinal_stratified,200.0,376.60648643466357,92.60370683064603,-210.43865556544606,61.34670846992092,281.2791822552505,551.3516736044734,220.55541720361427,871.6567314549786,22.47180975451984
design_000256,longitudinal_stratified,200.0,298.9684391422051,-99.57995182875263,295.4412065615975,81.09169413841057,57.239854872228506,375.4080598027002,-36.878128120411816,1590.3537729344548,266.5802342789192
design_000257,longitudinal_stratified,200.0,323.24152593878136,-173.75207892293636,-410.40816992279224,183.86074449559618,-5.532567268507554,452.4630514468944,-185.35994224704757,1617.239864169715,-82.02448253316561
design_000258,longitudinal_stratified,200.0,550.9204010097292,-458.8895847342839,-69.8328536459108,106.71630883991588,-7.695728654610335,256.3448236570537,-537.9075691507825,671.9477979211302,260.58849218819813
design_000259,longitudinal_stratified,200.0,448.31943730314987,-309.7551105278745,-39.31135579155049,222.44852443695424,184.26969676554918,304.28857363279405,-256.5165600658491,1574.809038692853,118.58204130774773
design_000260,longitudinal_stratified,200.0,260.573350950022,-215.85213664073984,-43.50004279304138,143.10369620262364,98.14823362770184,403.001668166765,116.89697743228135,1978.0367417861787,-83.61091422596152
design_000261,longitudinal_stratified,200.0,297.0996160806738,-496.73205647998844,-594.3806860836122,184.41139653293348,127.81722577673975,453.6352872597251,2.17217598482668,673.4867738879816,271.7255533591571
design_000262,longitudinal_stratified,200.0,282.8652123386992,-465.13614395627707,-611.764633150702,102.81438697182706,232.91476658067035,475.7951340575631,236.04606789187133,744.9744248235678,322.9669386544684
design_000263,longitudinal_stratified,200.0,360.37272673075324,-142.29714567040944,-667.1929731199842,79.16223740859661,-162.59597080519177,500.9501908455619,410.56575216537516,815.294772580286,234.33866541257345
design_000264,longitudinal_stratified,200.0,461.8043143377034,-246.24565020248144,-53.74369385142641,157.75101603164183,-277.4620847195684,341.5884265522477,294.26933065557034,1122.5656362001275,394.64744490468223
design_000265,longitudinal_stratified,200.0,358.09341769316467,-103.45432823289127,-411.98538281803025,113.9622052933933,41.43736622035419,431.494311236586,206.97967951351905,1672.6652078101195,765.5558361593171
design_000266,longitudinal_stratified,200.0,255.4018557359758,-25.469140101883564,-371.35338958910285,2.4431079128747086,-117.48134637807337,440.8869367422368,230.69349759015176,908.6323145675535,280.590038802191
design_000267,longitudinal_stratified,200.0,338.1595667741702,-65.55057455073262,-86.0554298848673,257.61624747507136,13.519153933679522,568.4909092234986,156.65462620399643,1151.7415566508546,327.6571520111981
design_000268,longitudinal_stratified,200.0,334.62022119484357,-172.37696002556237,-535.9483521182898,106.16706349475662,23.891536912443556,431.3481113296617,-55.026005886855536,1234.8080242768117,465.0499194620871
design_000269,longitudinal_stratified,200.0,329.3124007074937,-184.58458774451475,-19.90841455690493,135.77347730454287,-96.18008306990318,441.8176878769702,-250.25763803250223,1184.9994093309858,121.49558758348707
design_000270,longitudinal_stratified,200.0,398.4899870126691,-111.73995685969773,-81.21814017480146,231.30068792090475,240.18507724823678,397.15539725701734,-122.14969218521244,1446.9208275722465,183.32294728345414
design_000271,longitudinal_stratified,200.0,275.314381230495,-216.1546742335741,236.89285105130583,39.73516120496947,135.31332244654507,398.6026898213642,228.53151881629503,1170.7237568830672,224.1365065896242
design_000272,longitudinal_stratified,200.0,513.5830191787317,-137.94608508239938,-250.08796059769475,236.8588559610447,204.44243280402964,469.0043096011982,-253.67982810778068,1003.9316607089878,297.0587834574065
design_000273,longitudinal_stratified,200.0,400.72977198154166,-253.1773377091538,114.07958108243723,112.15350800914965,-50.59501719892365,535.8060959467693,161.3452425433714,1654.3745466537418,732.9759496467651
design_000274,longitudinal_stratified,200.0,331.7916363655532,-407.1082122371125,-46.84260533630014,87.64729437929695,194.4212177554416,417.63535578826895,159.8731455996754,1184.4254297500697,-5.690253257117371
design_000275,longitudinal_stratified,200.0,550.6104018094223,-281.77470107198343,-170.23886343265542,175.46514374443808,136.52413774738966,604.7183752801704,-355.365263735882,878.5401671551873,156.63825376546194
design_000276,longitudinal_stratified,200.0,517.3773397176279,-54.364036659017124,-368.66483820054975,405.2690040335438,-131.1426717465523,709.2449854028666,338.8586702770793,1451.8663028961032,101.93188788892482
design_000277,longitudinal_stratified,200.0,253.4933297696954,-385.6930328869397,29.636202625799292,102.28838568857213,163.77564616895455,355.375765760952,178.11601875219964,735.3293343786295,362.73289478821437
design_000278,longitudinal_stratified,200.0,393.5349392093084,-32.694172721081515,-87.82704034236579,286.8709490695334,222.46616735122254,484.208976692644,-118.0150380512115,977.4759643363352,304.3049140221627
design_000279,longitudinal_stratified,200.0,436.06028623679913,-39.6469460061338,-154.34556739415672,171.30173265626007,227.2946141951373,636.6806531327045,439.340053802459,1216.1337599685871,438.51686143706513
design_000280,longitudinal_stratified,200.0,296.0019580856756,59.86869895934531,-248.10167535450177,5.3668013594015065,131.57137227180033,327.7382417358147,-374.05034443551773,1022.2061208957466,258.9606413707515
design_000281,longitudinal_stratified,200.0,310.12470532976823,9.23049461034558,-73.3225522013582,2.4972664558728894,297.01182716105143,302.2075555523039,217.31819212280445,985.0899764138734,219.91236659876466
design_000282,longitudinal_stratified,200.0,358.1867391951763,-27.21080821448136,-240.67173221641485,234.54568353142326,-485.1738368375191,347.14647252613327,264.05314337395714,908.2695510870825,213.89044542544528
design_000283,longitudinal_stratified,200.0,398.3720083994089,-295.8395024045571,53.090004315870644,130.5646806262162,-184.00873333090422,233.25730777710265,200.89967318294129,1360.6429787697377,327.25444890471925
design_000284,longitudinal_stratified,200.0,279.8399783357817,-17.333552628001428,-417.79136762497774,276.79154227098115,308.4781657058557,472.32199102870425,108.28261859360292,1062.168652105625,141.93973086219708
design_000285,longitudinal_stratified,200.0,578.5178708427487,-149.96633896840422,-330.64745425224805,174.79330299428068,208.12124795288653,460.28583240815783,-295.04566524122816,1487.9706739088083,181.68673705270265
design_000286,longitudinal_stratified,200.0,304.0157122607337,-180.87146371507103,-362.22899296056255,198.15741117863342,2.062847956940427,525.1173570112666,305.175771833273,768.3136863195425,122.74469248443555
design_000287,longitudinal_stratified,200.0,252.65450146876,-7.029696190424705,61.76334621629568,255.85355708048826,198.91855888995462,494.4480239303699,115.81033125244346,1768.642181316215,297.8341165950834
design_000288,longitudinal_stratified,200.0,344.08811735973956,-153.8973530852388,-289.9233613774911,313.3117672869473,-220.7187102950846,339.55852413612666,122.36690622515069,1727.9250222181104,730.5016858549234
design_000289,longitudinal_stratified,200.0,346.66480720559815,32.68964221787839,107.84483144828296,128.76422422798368,-491.5027887391186,365.56982692036166,204.62949545728355,1498.0015992042297,-16.64798250478058
design_000290,longitudinal_stratified,200.0,481.3217214215017,-67.71430540001347,-767.4141757685383,56.116955749800475,-294.226924290954,372.2637503687222,68.70806129784128,1449.0255361536924,488.70874070263824
design_000291,longitudinal_stratified,200.0,269.4907481686399,23.632192875621868,-447.3020392400804,196.98895828816083,-653.6335570317044,531.9064091317606,-102.56805209360948,773.4332907941789,154.8427422088841
design_000292,longitudinal_stratified,200.0,317.2065375656433,-165.59940750634996,348.4272754076244,191.5593956364716,-78.34501572968534,416.72058690736503,145.08825265229942,1060.7606520332222,46.61969512585547
design_000293,longitudinal_stratified,200.0,459.0021202769739,26.537128712022714,-302.67087618497214,84.09666516978564,363.6562568206599,480.65223439247063,-369.4722026058842,1150.3795694663936,-163.2322958393982
design_000294,longitudinal_stratified,200.0,373.1121891369057,-140.89677158545413,442.1648984774749,253.80848474451682,-60.717038890285934,559.5975849573067,153.07195024055414,1198.4624412341625,-91.80463985311405
design_000295,longitudinal_stratified,200.0,324.5775661426892,-215.2335759511091,-216.67146696883515,-77.97531795403009,77.45566040080935,314.4068232663884,-482.5203694389417,815.3736768497349,83.38844211695535
design_000296,longitudinal_stratified,200.0,424.321138718634,-291.99116307190326,96.28025140279979,233.551324665739,-222.0857547209319,343.8886459304683,187.6386701058072,1363.7762234299678,471.6812426000917
design_000297,longitudinal_stratified,200.0,300.66135994538416,-192.50756522027083,-145.0420099255737,193.63913261184567,-239.31124250378085,447.36625775596104,-400.6177809029117,1341.9203010115014,217.6743699153934
design_000298,longitudinal_stratified,200.0,257.7075968383308,-15.622356535780858,-35.02364722486555,386.66046474638506,-384.80320080314675,451.2779159403517,-135.32817105190495,1527.2475343065794,464.94323752119783
design_000299,longitudinal_stratified,200.0,415.3826740665119,-142.41613763486316,260.320660039632,265.26778924460973,180.71801134765266,496.67946459984773,-510.75456804945975,1062.3045974286838,-165.8029313672045
design_000300,longitudinal_stratified,200.0,505.42573073473187,-254.85925310326786,-435.0531248357861,207.7703799181399,-13.616095661044135,289.369606448411,485.1791885171437,1434.0553932157645,518.044902764048
design_000301,longitudinal_stratified,200.0,520.6381496299908,-20.81689813718822,215.58925515829645,220.4985525591207,-501.69185469499433,499.10734881182395,188.33379176756898,1720.491289380367,-379.3379860298755
design_000302,longitudinal_stratified,200.0,301.25833933494613,39.87395153415849,-481.9770879884953,98.05933297916746,127.3545431668158,464.4616090641654,277.7965941869102,758.4129901359307,211.84833731190753
design_000303,longitudinal_stratified,200.0,490.74917037457163,-139.90478985532738,-455.50353846973337,177.1655793835906,-80.93561515805078,562.0865619081056,393.2313426144277,1457.054516690364,2.463844377257743
design_000304,longitudinal_stratified,200.0,453.2723585236773,-151.91908782700972,10.666758372471921,229.807978024028,-332.2410650138755,272.8778552913492,168.79135519066102,1607.92295029851,-71.67039639363625
design_000305,longitudinal_stratified,200.0,304.0479926089363,-378.5406449883804,64.71632984476955,121.45655329277403,-18.15657197220108,376.1081636659031,-184.2822447139415,1680.3065982862672,612.6760919368483
design_000306,longitudinal_stratified,200.0,428.5636156971054,-546.3954438481619,-326.66445492886,176.96294422659582,-253.52391062839774,487.7377881911394,485.95194351383844,882.2992055384789,318.655617671832
design_000307,longitudinal_stratified,200.0,382.5745045748226,-46.24243368926736,-130.8326774811826,283.2981775528517,63.50269524555869,594.0034486609981,-393.0104768947821,912.056511337735,-9.012582934143538
design_000308,longitudinal_stratified,200.0,484.8296846558931,14.16252412263367,-175.0216476666203,238.96106462258763,254.54259585537415,737.8218882143095,-261.35170995873716,1583.0937548597735,780.1867042935468
design_000309,longitudinal_stratified,200.0,498.7369765015258,16.47761945101037,-1.0357730708534056,298.5408255359648,-460.123776553693,513.1154810278331,44.67424966250543,1462.3609285449222,559.7199085479718
design_000310,longitudinal_stratified,200.0,588.6844039327766,-187.9058918866091,-470.12833191944895,125.98932339701521,107.27407110663478,671.3841595507766,328.8452789169013,1341.153804137063,-108.019071155484
design_000311,longitudinal_stratified,200.0,312.635653706248,-81.31637877463099,188.6153483260639,175.11633083338612,-442.4967781483913,669.0502725476448,168.99981998917502,978.5710419301903,213.0219199978079
design_000312,longitudinal_stratified,200.0,499.72076986282644,-23.00300848279163,-317.520858325033,37.429636975991826,180.78666021490736,519.5175141034599,49.211105650136,831.6038074184944,550.0440691636926
design_000313,longitudinal_stratified,200.0,294.81864940550724,-213.80053608519808,-174.30241225065788,69.79274164001518,-254.88087628638806,393.91872054915467,67.5984209130234,2012.5412548299944,398.8904548603801
