candidate_rank,pair_id,observation_dimension,coupling,schedule_amplitude,mean_squared_endpoint_displacement,endpoint_displacement_rms,maximum_coupling_marginal_residual,all_time_target_hull_feasible,feasible_time_count,all_time_calibrations_converged,minimum_interior_ess_fraction,maximum_interior_standardized_residual,mean_projection_kl_distortion,maximum_lambda_norm,nontrivial_hidden_shift_time_count,all_time_physical_range_gate_pass,phase3a_gate_pass,rejection_reasons,calibration_solver_warning_time_count,all_time_calibration_residual_gate_pass
3,v6_F0300_k06075__v6_F0280_k05800,2,geometric_l2_ot,0.14,0.01309969159767065,0.11445388415283532,1.3877787807814457e-17,False,2,False,0.09593473662731276,3.732236741882389e-12,0.6524002885238707,16.82692384401616,2,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift;hard_field_range_pathology,7,False
3,v6_F0300_k06075__v6_F0280_k05800,2,independent,0.02,0.02438762331917228,0.15616537170311567,2.7755575615628914e-17,False,5,False,0.0005906124017822747,7.284761682768703e-11,3.240642567719538,25.007387331433275,5,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,4,False
3,v6_F0300_k06075__v6_F0280_k05800,2,independent,0.03,0.02438762331917228,0.15616537170311567,2.7755575615628914e-17,False,6,False,0.0004316865588124398,7.653111477878838e-11,3.4060007863666306,28.968711374905276,6,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,3,False
3,v6_F0300_k06075__v6_F0280_k05800,2,independent,0.04,0.02438762331917228,0.15616537170311567,2.7755575615628914e-17,False,7,False,0.0005187342185958627,6.011475761624752e-10,3.165203806138075,26.81109279050771,7,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,3,False
3,v6_F0300_k06075__v6_F0280_k05800,2,independent,0.05,0.02438762331917228,0.15616537170311567,2.7755575615628914e-17,False,8,False,0.0003664963719512921,1.0413816475818294e-09,2.8470477724086343,62.06458357515435,8,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,2,False
3,v6_F0300_k06075__v6_F0280_k05800,2,independent,0.06,0.02438762331917228,0.15616537170311567,2.7755575615628914e-17,False,8,False,0.0017848659394493068,3.334144460520605e-08,1.7606317228018633,20.658022324816304,8,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,2,False
3,v6_F0300_k06075__v6_F0280_k05800,2,independent,0.07,0.02438762331917228,0.15616537170311567,2.7755575615628914e-17,False,8,False,0.006823491811634097,9.269692791136208e-10,0.9080142366058974,14.239540981974548,8,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,2,False
3,v6_F0300_k06075__v6_F0280_k05800,2,independent,0.08,0.02438762331917228,0.15616537170311567,2.7755575615628914e-17,True,9,True,0.002880214576271964,2.697508882931743e-12,0.894248479728788,38.76426593695314,7,True,False,minimum_interior_ess,0,True
3,v6_F0300_k06075__v6_F0280_k05800,2,independent,0.09,0.02438762331917228,0.15616537170311567,2.7755575615628914e-17,True,9,False,0.006658088961544662,2.537547616476843e-09,0.8624619289640172,27.886632090683204,9,True,False,minimum_interior_ess,1,True
3,v6_F0300_k06075__v6_F0280_k05800,2,independent,0.1,0.02438762331917228,0.15616537170311567,2.7755575615628914e-17,False,8,False,0.0019344655419824448,2.4163115952546832e-11,1.6762879270651527,21.713114529394787,8,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,1,False
3,v6_F0300_k06075__v6_F0280_k05800,2,independent,0.12,0.02438762331917228,0.15616537170311567,2.7755575615628914e-17,False,4,False,0.11067111416586865,3.4316959274249825e-09,0.5961920922229702,12.79980859173115,4,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;hard_field_range_pathology,6,False
3,v6_F0300_k06075__v6_F0280_k05800,2,independent,0.14,0.02438762331917228,0.15616537170311567,2.7755575615628914e-17,False,3,False,0.009878256573686635,7.69495578367696e-13,1.0683750208932603,9.986696323249348,3,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;hard_field_range_pathology,6,False
4,v6_F0300_k06050__v6_F0280_k05800,3,maximal_same_ic,0.02,0.01880922501183039,0.1371467280390983,3.469446951953614e-17,False,7,False,0.0004527384525044622,7.169598248424336e-11,3.768348346744856,224.2662890519432,7,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,2,False
4,v6_F0300_k06050__v6_F0280_k05800,3,maximal_same_ic,0.03,0.01880922501183039,0.1371467280390983,3.469446951953614e-17,False,8,False,0.001597329506180253,6.750933145838189e-12,3.715598538021826,40.3163865787221,8,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,1,False
4,v6_F0300_k06050__v6_F0280_k05800,3,maximal_same_ic,0.04,0.01880922501183039,0.1371467280390983,3.469446951953614e-17,False,5,False,0.0030870551965770502,6.605826996519681e-14,3.14859320475697,78.5226219455383,5,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,4,False
4,v6_F0300_k06050__v6_F0280_k05800,3,maximal_same_ic,0.05,0.01880922501183039,0.1371467280390983,3.469446951953614e-17,False,4,False,0.00616356630685951,9.553347002366763e-11,2.969424198548064,60.3958602257336,4,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,5,False
4,v6_F0300_k06050__v6_F0280_k05800,3,maximal_same_ic,0.06,0.01880922501183039,0.1371467280390983,3.469446951953614e-17,False,3,False,0.0006349036074459415,2.640898610906106e-11,3.4312972619400988,132.0090613932234,3,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,6,False
4,v6_F0300_k06050__v6_F0280_k05800,3,maximal_same_ic,0.07,0.01880922501183039,0.1371467280390983,3.469446951953614e-17,False,2,False,0.015017966407113776,3.941402759721768e-12,1.5290587268673745,12.772778300940258,2,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,7,False
4,v6_F0300_k06050__v6_F0280_k05800,3,maximal_same_ic,0.08,0.01880922501183039,0.1371467280390983,3.469446951953614e-17,False,2,False,0.019922413063796718,5.015987625256457e-13,1.5680902122264573,12.831054179246866,2,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,7,False
4,v6_F0300_k06050__v6_F0280_k05800,3,maximal_same_ic,0.09,0.01880922501183039,0.1371467280390983,3.469446951953614e-17,False,2,False,0.02152538088610935,2.6645352591003757e-15,1.9919331628141532,21.431595040949208,2,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,7,False
4,v6_F0300_k06050__v6_F0280_k05800,3,maximal_same_ic,0.1,0.01880922501183039,0.1371467280390983,3.469446951953614e-17,False,2,False,0.011497217658149452,1.695132922918674e-11,2.913944909283356,33.22876016178406,2,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,7,False
4,v6_F0300_k06050__v6_F0280_k05800,3,maximal_same_ic,0.12,0.01880922501183039,0.1371467280390983,3.469446951953614e-17,False,0,False,,,,,0,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift;hard_field_range_pathology,9,False
4,v6_F0300_k06050__v6_F0280_k05800,3,maximal_same_ic,0.14,0.01880922501183039,0.1371467280390983,3.469446951953614e-17,False,0,False,,,,,0,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift;hard_field_range_pathology,9,False
4,v6_F0300_k06050__v6_F0280_k05800,3,geometric_l2_ot,0.02,0.012795470018733386,0.11311706334029975,1.9081958235744878e-17,False,6,False,0.0019481286928312986,1.0281775431053575e-12,2.1838373656111774,53.308970648292366,6,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,3,False
4,v6_F0300_k06050__v6_F0280_k05800,3,geometric_l2_ot,0.03,0.012795470018733386,0.11311706334029975,1.9081958235744878e-17,False,8,False,0.0017069129862325202,2.7970514793196344e-11,3.275924956796722,48.370392901881864,8,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,1,False
4,v6_F0300_k06050__v6_F0280_k05800,3,geometric_l2_ot,0.04,0.012795470018733386,0.11311706334029975,1.9081958235744878e-17,False,5,False,0.002962321621708943,2.7019053661092585e-11,2.8386549225963766,89.07762456034837,5,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,4,False
4,v6_F0300_k06050__v6_F0280_k05800,3,geometric_l2_ot,0.05,0.012795470018733386,0.11311706334029975,1.9081958235744878e-17,False,4,False,0.00679431287632838,1.213029676705446e-12,2.316081674486736,41.04590930288037,4,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,5,False
4,v6_F0300_k06050__v6_F0280_k05800,3,geometric_l2_ot,0.06,0.012795470018733386,0.11311706334029975,1.9081958235744878e-17,False,3,False,0.0016238505830342273,3.3153479961356425e-12,2.83792333793777,88.58829974558712,3,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,6,False
4,v6_F0300_k06050__v6_F0280_k05800,3,geometric_l2_ot,0.07,0.012795470018733386,0.11311706334029975,1.9081958235744878e-17,False,2,False,0.022671512844392595,5.083045095943817e-11,1.1587786501069468,10.531585189438152,2,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,7,False
4,v6_F0300_k06050__v6_F0280_k05800,3,geometric_l2_ot,0.08,0.012795470018733386,0.11311706334029975,1.9081958235744878e-17,False,2,False,0.029880519072515696,1.875855026867157e-11,1.2285377406987585,9.376566944544402,2,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,7,False
4,v6_F0300_k06050__v6_F0280_k05800,3,geometric_l2_ot,0.09,0.012795470018733386,0.11311706334029975,1.9081958235744878e-17,False,2,False,0.02503461615977875,1.887379141862766e-15,1.6078191086246925,16.682340536270694,2,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,7,False
4,v6_F0300_k06050__v6_F0280_k05800,3,geometric_l2_ot,0.1,0.012795470018733386,0.11311706334029975,1.9081958235744878e-17,False,2,False,0.011958127321788362,1.8485213360008856e-13,2.4222126710254903,30.786098948513374,2,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,7,False
4,v6_F0300_k06050__v6_F0280_k05800,3,geometric_l2_ot,0.12,0.012795470018733386,0.11311706334029975,1.9081958235744878e-17,False,0,False,,,,,0,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift;hard_field_range_pathology,9,False
4,v6_F0300_k06050__v6_F0280_k05800,3,geometric_l2_ot,0.14,0.012795470018733386,0.11311706334029975,1.9081958235744878e-17,False,0,False,,,,,0,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift;hard_field_range_pathology,9,False
4,v6_F0300_k06050__v6_F0280_k05800,3,independent,0.02,0.02393762454953044,0.15471788697345384,4.163336342344337e-17,False,4,False,0.005074289414686473,5.271894032432556e-12,2.252477301681843,16.22314973090356,4,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,5,False
4,v6_F0300_k06050__v6_F0280_k05800,3,independent,0.03,0.02393762454953044,0.15471788697345384,4.163336342344337e-17,False,3,False,0.005385314353907407,1.1191403359589458e-10,1.9257185884956805,42.91069039706917,3,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,7,False
4,v6_F0300_k06050__v6_F0280_k05800,3,independent,0.04,0.02393762454953044,0.15471788697345384,4.163336342344337e-17,False,2,False,0.05347916189158262,1.644366809383513e-08,1.2004972376425043,25.338599592212,2,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,8,False
4,v6_F0300_k06050__v6_F0280_k05800,3,independent,0.05,0.02393762454953044,0.15471788697345384,4.163336342344337e-17,False,2,False,0.0009848323155655775,2.896016759734721e-12,3.211261012978963,142.0942289526321,2,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,7,False
4,v6_F0300_k06050__v6_F0280_k05800,3,independent,0.06,0.02393762454953044,0.15471788697345384,4.163336342344337e-17,False,1,False,0.44087676695733236,6.772360450213455e-15,0.4023777251526012,2.951578517773161,1,True,False,target_not_in_empirical_hull_at_all_times;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,8,False
4,v6_F0300_k06050__v6_F0280_k05800,3,independent,0.07,0.02393762454953044,0.15471788697345384,4.163336342344337e-17,False,1,False,0.4019368998549558,1.0798029137504273e-11,0.545903928986394,7.494573940670289,1,True,False,target_not_in_empirical_hull_at_all_times;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,8,False
4,v6_F0300_k06050__v6_F0280_k05800,3,independent,0.08,0.02393762454953044,0.15471788697345384,4.163336342344337e-17,False,1,False,0.23716830443934797,9.992007221626409e-16,0.9080768954808721,14.237945326391698,1,True,False,target_not_in_empirical_hull_at_all_times;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,8,False
4,v6_F0300_k06050__v6_F0280_k05800,3,independent,0.09,0.02393762454953044,0.15471788697345384,4.163336342344337e-17,False,1,False,0.08016699846832924,4.884981308350689e-15,1.5976722509729593,22.085872106452364,1,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,8,False
4,v6_F0300_k06050__v6_F0280_k05800,3,independent,0.1,0.02393762454953044,0.15471788697345384,4.163336342344337e-17,False,1,False,0.021219022786357535,1.652873837798552e-08,2.780171190660803,35.527640257884904,1,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,9,False
4,v6_F0300_k06050__v6_F0280_k05800,3,independent,0.12,0.02393762454953044,0.15471788697345384,4.163336342344337e-17,False,0,False,,,,,0,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift;hard_field_range_pathology,9,False
4,v6_F0300_k06050__v6_F0280_k05800,3,independent,0.14,0.02393762454953044,0.15471788697345384,4.163336342344337e-17,False,0,False,,,,,0,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift;hard_field_range_pathology,9,False
5,v6_F0300_k06050__v6_F0280_k05800,2,maximal_same_ic,0.02,0.018031984667766343,0.1342832255636062,4.85722573273506e-17,False,7,False,0.00041369121349207736,4.7239656630893023e-11,3.5212617945671387,115.27312149774185,7,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,2,False
5,v6_F0300_k06050__v6_F0280_k05800,2,maximal_same_ic,0.03,0.018031984667766343,0.1342832255636062,4.85722573273506e-17,False,8,False,0.004220377444662818,1.690891870964606e-11,2.84635643651946,37.09838634391067,8,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,1,False
5,v6_F0300_k06050__v6_F0280_k05800,2,maximal_same_ic,0.04,0.018031984667766343,0.1342832255636062,4.85722573273506e-17,True,9,True,0.0048379954101741346,4.280598098205246e-11,2.312475026950403,60.18119979237504,9,True,False,minimum_interior_ess,0,True
5,v6_F0300_k06050__v6_F0280_k05800,2,maximal_same_ic,0.05,0.018031984667766343,0.1342832255636062,4.85722573273506e-17,True,9,True,0.009582813890479077,2.984368308034391e-11,1.4988378956741695,36.03486822407939,9,True,False,minimum_interior_ess,0,True
5,v6_F0300_k06050__v6_F0280_k05800,2,maximal_same_ic,0.06,0.018031984667766343,0.1342832255636062,4.85722573273506e-17,True,9,False,0.01675263896543191,1.0829659391475843e-09,0.8296875149427225,27.391211289379154,9,True,False,minimum_interior_ess,1,True
5,v6_F0300_k06050__v6_F0280_k05800,2,maximal_same_ic,0.07,0.018031984667766343,0.1342832255636062,4.85722573273506e-17,True,9,True,0.032005053131885106,5.72930591857812e-12,0.4304088556773039,22.130518287364662,7,True,False,minimum_interior_ess,0,True
5,v6_F0300_k06050__v6_F0280_k05800,2,maximal_same_ic,0.08,0.018031984667766343,0.1342832255636062,4.85722573273506e-17,True,9,False,0.06635514856633896,8.522689221024393e-10,0.49332203957767856,17.81748018552324,9,True,False,minimum_interior_ess,1,True
5,v6_F0300_k06050__v6_F0280_k05800,2,maximal_same_ic,0.09,0.018031984667766343,0.1342832255636062,4.85722573273506e-17,True,9,True,0.00798069278051367,1.6436851879575443e-11,1.2871147688678675,13.942958707270883,7,True,False,minimum_interior_ess,0,True
5,v6_F0300_k06050__v6_F0280_k05800,2,maximal_same_ic,0.1,0.018031984667766343,0.1342832255636062,4.85722573273506e-17,False,6,False,0.019581512685408836,6.217792947182943e-11,1.012268822904803,10.284101381185746,6,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,3,False
5,v6_F0300_k06050__v6_F0280_k05800,2,maximal_same_ic,0.12,0.018031984667766343,0.1342832255636062,4.85722573273506e-17,False,4,False,0.035240101789908,6.229361471099537e-11,0.9771233300437884,9.581170297444677,2,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift;hard_field_range_pathology,5,False
5,v6_F0300_k06050__v6_F0280_k05800,2,maximal_same_ic,0.14,0.018031984667766343,0.1342832255636062,4.85722573273506e-17,False,3,False,0.0008718333029321687,3.631933642722629e-10,2.108150691533489,18.06477236299846,1,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift;hard_field_range_pathology,7,False
5,v6_F0300_k06050__v6_F0280_k05800,2,geometric_l2_ot,0.02,0.012242011807916616,0.11064362524753342,5.117434254131581e-17,False,6,False,0.005121915648549473,8.979927912378116e-11,1.8406434181148927,44.718410512034175,6,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,3,False
5,v6_F0300_k06050__v6_F0280_k05800,2,geometric_l2_ot,0.03,0.012242011807916616,0.11064362524753342,5.117434254131581e-17,True,9,True,0.003464171698964544,7.04468705592376e-11,2.309190255101643,111.90391124315833,9,True,False,minimum_interior_ess,0,True
5,v6_F0300_k06050__v6_F0280_k05800,2,geometric_l2_ot,0.04,0.012242011807916616,0.11064362524753342,5.117434254131581e-17,True,9,True,0.009141306568083889,5.260791802186304e-11,1.416623194409132,55.82218704795215,9,True,False,minimum_interior_ess,0,True
5,v6_F0300_k06050__v6_F0280_k05800,2,geometric_l2_ot,0.05,0.012242011807916616,0.11064362524753342,5.117434254131581e-17,True,9,False,0.018943110659000145,5.338209874139466e-10,0.7233895688259215,40.58664374947265,9,True,False,minimum_interior_ess,1,True
5,v6_F0300_k06050__v6_F0280_k05800,2,geometric_l2_ot,0.06,0.012242011807916616,0.11064362524753342,5.117434254131581e-17,True,9,True,0.0448724278334507,6.631428739467538e-11,0.3630541973379399,30.60868505491322,7,True,False,minimum_interior_ess,0,True
5,v6_F0300_k06050__v6_F0280_k05800,2,geometric_l2_ot,0.07,0.012242011807916616,0.11064362524753342,5.117434254131581e-17,True,9,True,0.016698461248979245,2.096034457110818e-11,0.9502227840074485,22.2859546971838,8,True,False,minimum_interior_ess,0,True
5,v6_F0300_k06050__v6_F0280_k05800,2,geometric_l2_ot,0.08,0.012242011807916616,0.11064362524753342,5.117434254131581e-17,False,6,False,0.018244194436442273,8.5970119911849e-11,0.9178977085095501,21.85695454663247,6,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,3,False
5,v6_F0300_k06050__v6_F0280_k05800,2,geometric_l2_ot,0.09,0.012242011807916616,0.11064362524753342,5.117434254131581e-17,False,5,False,0.0010978461706375208,2.728151038411397e-12,1.4274069034095143,22.60856461818515,4,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,4,False
5,v6_F0300_k06050__v6_F0280_k05800,2,geometric_l2_ot,0.1,0.012242011807916616,0.11064362524753342,5.117434254131581e-17,False,4,False,0.013667537573685898,2.478720784182542e-09,1.0765575369347096,24.50629894171699,2,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,7,False
5,v6_F0300_k06050__v6_F0280_k05800,2,geometric_l2_ot,0.12,0.012242011807916616,0.11064362524753342,5.117434254131581e-17,False,3,False,0.001559651049236306,2.528310893978869e-12,1.5910416745011142,14.19762356921321,2,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift;hard_field_range_pathology,6,False
5,v6_F0300_k06050__v6_F0280_k05800,2,geometric_l2_ot,0.14,0.012242011807916616,0.11064362524753342,5.117434254131581e-17,False,2,False,0.1394737561306788,4.597433544972773e-13,0.6065307776378822,13.950144018275525,2,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift;hard_field_range_pathology,7,False
5,v6_F0300_k06050__v6_F0280_k05800,2,independent,0.02,0.02393701371701468,0.15471591294050746,1.3877787807814457e-17,False,5,False,0.0014630545607538048,1.462984844380344e-09,2.8996321496322075,12.335973611946832,5,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,6,False
5,v6_F0300_k06050__v6_F0280_k05800,2,independent,0.03,0.02393701371701468,0.15471591294050746,1.3877787807814457e-17,False,6,False,0.0014426574784106995,1.5147405552085047e-10,3.0115935307356936,14.516829301782854,6,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,4,False
5,v6_F0300_k06050__v6_F0280_k05800,2,independent,0.04,0.02393701371701468,0.15471591294050746,1.3877787807814457e-17,False,8,False,0.00028963363867096927,5.2896687030568046e-11,3.414035178974627,132.09592333033453,8,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,1,False
5,v6_F0300_k06050__v6_F0280_k05800,2,independent,0.05,0.02393701371701468,0.15471591294050746,1.3877787807814457e-17,False,8,False,0.0012293598603279306,9.736378370206467e-11,2.3926025225738696,20.129187102520437,8,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,1,False
5,v6_F0300_k06050__v6_F0280_k05800,2,independent,0.06,0.02393701371701468,0.15471591294050746,1.3877787807814457e-17,True,9,True,0.0007055093067753191,1.8144596936053858e-11,2.089914039847348,68.2083238307754,9,True,False,minimum_interior_ess,0,True
5,v6_F0300_k06050__v6_F0280_k05800,2,independent,0.07,0.02393701371701468,0.15471591294050746,1.3877787807814457e-17,True,9,False,0.0018393162515602335,2.0374376630272195e-09,1.2753112544643246,36.65061360224509,9,True,False,minimum_interior_ess,2,True
5,v6_F0300_k06050__v6_F0280_k05800,2,independent,0.08,0.02393701371701468,0.15471591294050746,1.3877787807814457e-17,True,9,False,0.003900100995723268,1.1359377105613078e-08,0.7406708128285674,27.32037711582451,7,True,False,minimum_interior_ess,2,True
5,v6_F0300_k06050__v6_F0280_k05800,2,independent,0.09,0.02393701371701468,0.15471591294050746,1.3877787807814457e-17,True,9,False,0.008340047729850754,2.2532271715114405e-08,0.795246337052046,21.780279145492035,9,True,False,minimum_interior_ess,1,True
5,v6_F0300_k06050__v6_F0280_k05800,2,independent,0.1,0.02393701371701468,0.15471591294050746,1.3877787807814457e-17,True,9,True,0.0006970204707471592,5.1352033736407066e-11,2.096468191943991,20.514732714550068,9,True,False,minimum_interior_ess,0,True
5,v6_F0300_k06050__v6_F0280_k05800,2,independent,0.12,0.02393701371701468,0.15471591294050746,1.3877787807814457e-17,False,5,False,0.0007377001860731793,8.662603967479754e-11,1.4733572488851459,10.840281648855438,5,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;hard_field_range_pathology,4,False
5,v6_F0300_k06050__v6_F0280_k05800,2,independent,0.14,0.02393701371701468,0.15471591294050746,1.3877787807814457e-17,False,4,False,0.0005394664496828777,4.468370118360099e-11,2.282638020289268,27.261816588834105,4,False,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;hard_field_range_pathology,5,False
6,v6_F0280_k05950__v6_F0280_k05800,3,maximal_same_ic,0.02,0.016414951125817527,0.12812084578950267,2.0816681711721685e-17,True,9,False,0.005494412195953379,1.6787995438249936e-09,2.929647433625651,23.640018217020863,9,True,False,minimum_interior_ess,1,True
6,v6_F0280_k05950__v6_F0280_k05800,3,maximal_same_ic,0.03,0.016414951125817527,0.12812084578950267,2.0816681711721685e-17,True,9,True,0.003565932395738161,6.022049525711282e-11,2.9185818616195247,28.908053882043447,9,True,False,minimum_interior_ess,0,True
6,v6_F0280_k05950__v6_F0280_k05800,3,maximal_same_ic,0.04,0.016414951125817527,0.12812084578950267,2.0816681711721685e-17,False,7,False,0.0006720087197977345,4.018851917919619e-11,2.927040008668252,216.67052861404434,7,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,2,False
6,v6_F0280_k05950__v6_F0280_k05800,3,maximal_same_ic,0.05,0.016414951125817527,0.12812084578950267,2.0816681711721685e-17,False,5,False,0.0013466033350512095,9.71756008993907e-11,2.4673731035343414,63.6985906386228,5,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,4,False
6,v6_F0280_k05950__v6_F0280_k05800,3,maximal_same_ic,0.06,0.016414951125817527,0.12812084578950267,2.0816681711721685e-17,False,3,False,0.008767193281750133,5.7907012518398915e-12,1.3548977850672295,24.068179276680187,3,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate,6,False
6,v6_F0280_k05950__v6_F0280_k05800,3,maximal_same_ic,0.07,0.016414951125817527,0.12812084578950267,2.0816681711721685e-17,False,2,False,0.1952426446403172,7.773870436267316e-11,0.6353400761076572,5.609153806134118,2,True,False,target_not_in_empirical_hull_at_all_times;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,7,False
6,v6_F0280_k05950__v6_F0280_k05800,3,maximal_same_ic,0.08,0.016414951125817527,0.12812084578950267,2.0816681711721685e-17,False,2,False,0.1221522482797243,1.2674306049120787e-12,0.8511464369725693,11.041162436792606,2,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,7,False
6,v6_F0280_k05950__v6_F0280_k05800,3,maximal_same_ic,0.09,0.016414951125817527,0.12812084578950267,2.0816681711721685e-17,False,2,False,0.05391832905567661,5.697886606981228e-12,1.3158843235265802,18.047437809335946,2,True,False,target_not_in_empirical_hull_at_all_times;minimum_interior_ess;calibration_residual_gate;insufficient_nontrivial_hidden_projection_shift,7,False
